State,District,Latitude,Longitude,District code,Population,Households with Internet,Households with  Electric Lighting,Age 0 to 29,Age 30 to 49,Age 50+,Sex Ratio,Literacy Rate,Percent of Hindu Population,Percent of Christian Population,Percent of Muslims Population,Percent of Buddhists Population,Percent of Jains Population,Percent of Sikhs Population,Percent of Other Religions Population,Percent of people not state their Religion,Percent of Below Primary Education,Percent of Middle Education,Percent of Secondary Education,Percent of Higher Education,Percent of Graduate Education
Rajasthan,Jhalawar,24.24725541474657,76.11242891705065,129,1411129,1750,220428,850546,346110,213674,95.0,52.0,92.10717092484103,0.05966853491069916,6.814685262651395,0.0032598011946462727,0.884965159103101,0.058038634313376025,0.0029763402211987707,0.06923534276455236,16.059056259208052,10.141383247031278,5.2006584798413185,3.2787222146238935,3.4004687027195954
Rajasthan,Jhunjhunun,28.13517401247401,75.52840893970894,103,2137045,4828,297559,1298780,494124,330126,95.0,64.0,89.17369545330118,0.046980760816922436,10.677266973788573,0.0026204408423781437,0.02564288538612898,0.012868236279535528,0.003977454850038254,0.05694779473525358,13.855253398969136,14.125392773666443,12.008216953784315,8.9955990631924,7.43718545936094
Rajasthan,Jodhpur,26.678460838536967,73.00450847457628,113,3687165,19335,408808,2359786,836322,489280,92.0,55.0,87.44927335771521,0.1636758864873148,11.161908946304274,0.013940249487072048,0.9952632984962702,0.1118203280840429,0.002169688636120163,0.10194824478969615,13.499856936155554,10.987628706607923,7.032611776256284,4.198049178705048,4.80583320789821
Rajasthan,Karauli,26.51901555555556,76.96081818181815,107,1458248,1059,132079,947173,310688,192042,86.0,55.0,94.01535266977908,0.041282415611062044,5.592532957357048,0.004800280885007215,0.23480231071806718,0.020366906040673465,0.028321657221542562,0.06254080238752256,15.130759651307596,11.685186607490634,7.146109578069025,4.762084364250799,4.638374268300042
Rajasthan,Kota,25.175718080000014,76.18618928000001,127,1951014,12843,339899,1177474,495896,275396,91.0,67.0,85.15095227404827,0.2903618323599933,12.505958440072702,0.014351511572956421,1.3194164675394435,0.566782196334829,0.014659043963805487,0.13751823410800743,14.693692613174484,12.818565115370776,8.843503942052697,6.084528352948775,8.599528245312438
Rajasthan,Nagaur,27.07862016048146,74.14215667001012,112,3307743,4449,347344,2088323,754143,463469,95.0,53.0,85.66091742919568,0.057803765286480846,13.740094076232644,0.004927831454862122,0.3912033069074593,0.011064946702328446,0.008344058168968991,0.12564458605157655,15.535396794732845,11.754903570198772,7.317769246280621,4.46531063628583,3.550578143465197
Rajasthan,Pali,25.80490393541874,73.55285640766907,118,2037573,4043,326793,1207983,467436,343384,99.0,53.0,91.80250229071547,0.06600990492119792,7.041514586225868,0.006919997467575395,0.9312059003530181,0.07558011418486602,0.0025520558036448266,0.07371515032835634,14.419998694525301,13.315449311509331,7.095745772053321,3.507702546117366,3.289256384924614
Rajasthan,Rajsamand,25.24894767441859,73.96570215946844,123,1156597,1989,193276,687165,275099,193668,99.0,54.0,95.59734289471614,0.06562354908408029,2.911731571152268,0.008646053897770787,1.2939684263403761,0.02247974013420405,0.005879316650484136,0.0943284480246793,16.43528385427249,12.1770158490814,6.308939068664367,3.5503291120416183,2.964386039389692
Rajasthan,Sawai Madhopur,26.251081180223288,76.4219283891548,108,1335551,1887,140947,841697,309237,183234,90.0,56.0,87.26772695314519,0.0707573128993202,11.656687015321767,0.013252957019237751,0.7480807546847706,0.06079887626904551,0.003144769462192009,0.1795513611984866,15.383163952555911,11.314281521259764,6.540296851262138,4.314698577590822,5.306424090132087
Rajasthan,Sikar,27.64644058641976,75.29317422839503,111,2677333,5647,339457,1672813,605002,381226,95.0,62.0,87.47794913819088,0.04190737573548005,12.235422340067522,0.006611056599982146,0.15126993915213385,0.013296814404483865,0.0005602590338967921,0.07298307681562212,13.81819146142822,13.723059477472543,10.555093445604264,7.486181210928936,6.770991878858551
Rajasthan,Sirohi,24.7976905263158,72.75309131578943,117,1036346,2146,134089,649290,244401,142251,94.0,46.0,96.16112765427762,0.1238968452621036,2.941006189052691,0.011000187196168075,0.6589498101985244,0.05519392172112403,0.005403600727942212,0.04342179156382135,11.383360383501264,10.651365470605377,5.617139449566071,2.964646942237438,2.61264095196006
Rajasthan,Tonk,26.153935071707927,75.79192216427637,120,1421326,1908,158264,880194,334006,205593,95.0,53.0,87.49062495162968,0.05304905419305635,10.77486797539762,0.008583533967576756,1.5800738183921212,0.026594883932327982,0.0021107050739942843,0.06409507741362643,16.68800824019261,10.8929971027055,6.4624864387199,4.533161287417524,4.724813308136206
Rajasthan,Udaipur,24.44076752136749,73.84029839743584,130,3068420,14211,357846,1876436,739287,451034,96.0,52.0,93.5326976098448,0.24136200389777146,3.399371663592338,0.006811323091362982,2.5631106562986816,0.13942028796579348,0.012156093364011446,0.10507036194523567,14.435637885296016,9.040222655307943,5.354221390813514,3.326956544410478,4.649689416703059
Sikkim,East,27.29600352941175,88.74908392156858,93,1709346,80037,352758,948963,497157,262124,88.0,79.0,82.53753189816456,0.9238621086661214,10.46055040933784,0.15462053908336873,2.7453189699452305,3.102180600065756,0.021411697807231535,0.05452377692989015,5.059478888416973,15.215994889273441,15.668273129021273,13.75888790215673,14.449268901673506
Tamil Nadu,Ariyalur,11.190514836795256,79.22249643916912,616,754894,1749,177502,380484,216103,157771,101.0,64.0,93.84059218910204,4.954735366819713,1.052068237394919,0.011657265788309352,0.008610480411819409,0.013776768658911052,0.005563695035329464,0.11299599678895315,8.040466608556963,15.026877945777816,12.830940502905044,7.144579238939507,7.620142695530763
Tamil Nadu,Chennai,13.058098905608748,80.28139151846806,603,4646732,217368,1096334,2271657,1468902,899279,99.0,81.0,80.73032832536931,7.71858587928032,9.453310412565218,0.06034348441011876,1.1127820584445154,0.06135494795051662,0.03785456101191117,0.8254403309680868,3.598378387219233,15.501883904645245,17.238997213525547,9.989967142499289,19.487136335816224
Tamil Nadu,Coimbatore,10.871376995940452,77.07619012178621,632,3458045,63273,896325,1579517,1117221,757738,100.0,76.0,88.03080931566825,5.503514268900492,6.102725673032017,0.012579362038377175,0.09496695387133482,0.03215689790040326,0.0068535834553917025,0.21639394513373886,6.373196415893951,15.140433395169813,15.215678222810865,7.897468078061448,12.738989804933135
Tamil Nadu,Cuddalore,11.57587300613498,79.63002365371497,617,2605914,15396,598412,1364411,764669,473617,99.0,70.0,91.77873866904281,3.197879899336663,4.748775285753866,0.009056323424334033,0.04911904230147272,0.015388074971008251,0.005295646748127528,0.1957470584217284,6.5176364223838545,16.06994705120737,14.837481206210182,7.152730289641178,8.731293511604758
Tamil Nadu,Dharmapuri,12.300141200000006,78.11509813333339,630,1506843,3651,337972,804186,434328,267536,95.0,61.0,96.42384773994371,0.9350011912322651,2.542003380577804,0.0025881926650619873,0.0024554648360844496,0.0108836819761581,0.0057736605605228945,0.0774466882083933,8.612576094523451,14.67929970142875,11.804614017518746,6.859838748960575,7.472045860119468
Tamil Nadu,Dindigul,10.377801390820574,77.78011279554937,612,2159775,9155,500057,1065734,647806,443528,100.0,69.0,87.02267597319165,7.868643724462039,4.862173143035733,0.011853086548367307,0.003287379472398745,0.014492250350152214,0.006389554467479252,0.21048488847217883,9.619103841835376,17.253463902489845,13.085992753874825,7.088701369355604,7.549397506684724
Tamil Nadu,Erode,11.267012155963302,77.42034334862392,610,2251744,18604,595211,1006543,701326,542295,99.0,66.0,93.94740254664828,2.4824758054201546,3.3795138346099733,0.0065726832179857034,0.028378003893870705,0.01931835945826879,0.0069723734136740234,0.12936639333778618,7.772508775420296,14.188291386587462,11.947006409254337,6.898830417667373,9.570981425952505
Tamil Nadu,Kancheepuram,12.496424756511884,80.08820360135913,604,3998252,100322,961161,2076492,1200284,715895,99.0,75.0,88.47363797979718,6.421856351225486,4.346524431176424,0.024760820478549127,0.12410423355006138,0.04051770623762584,0.01890826291089206,0.5496902146237906,4.578350739273062,15.211347358795793,15.861231358103492,7.808612363602895,13.177908746122055
Tamil Nadu,Kanniyakumari,8.183466300191206,77.32053064053538,629,1870374,15673,465692,887052,556548,425849,102.0,83.0,48.64652737901618,46.851538783152456,4.201833430105423,0.023417776337780572,0.008340577873730068,0.00855443884485135,0.0005346524278032094,0.25925296224177624,7.176960329859162,16.789636725061406,17.24312891432409,12.099826024099993,13.585892447179013
Tamil Nadu,Karur,10.79532776617955,78.08749686847604,613,1064493,4915,264949,501585,320645,241843,102.0,68.0,93.34640998108958,1.5484366736089388,5.006326955649309,0.002724301615886624,0.0006575900452140127,0.010803265028515923,0.007421373367415286,0.07721985959513121,7.198638224957797,15.731996358829978,13.778014510194057,7.315595311570861,8.040917131441915
Tamil Nadu,Madurai,9.904313833333331,78.01366033333332,623,3038252,34097,754141,1528178,913715,593827,99.0,75.0,90.85823032454188,3.216026847015981,5.558492185638321,0.006549818777375938,0.05042373048713537,0.017115104342891898,0.010038666970350057,0.28312332222606945,7.721907201904253,17.530343105180215,14.92664202969339,8.237795943193651,11.952662254480536
Tamil Nadu,Nagapattinam,10.789468161718286,79.79437299431483,618,1616450,5585,381940,828444,463326,323706,103.0,75.0,88.77923845463826,2.9434254075288444,7.956757091156547,0.02783878251724458,0.05957499458690341,0.011382968851495562,0.006805035726437564,0.21497726499427758,8.45018404528442,19.385505273902687,15.443100621732809,7.569055646633053,7.772526214853537
Tamil Nadu,Namakkal,11.33766638477801,78.14624841437633,609,1726601,8960,441044,817905,510413,397064,99.0,68.0,96.93333897061336,0.9793229588075069,1.8813263747675346,0.006255064140470207,0.004865049887032383,0.010598858682463406,0.011525534851421956,0.1727671882502095,7.157009639169674,14.335448664746517,12.44271258964868,7.324680108490613,9.799947990300018
Tamil Nadu,Perambalur,11.260137758112096,78.86034011799416,615,565223,1507,135751,291371,158218,115151,100.0,66.0,92.29242263672923,1.8224665309090393,5.785681049780353,0.00689993153144865,0.0067230102101294535,0.014684469669493279,0.0045999543542990995,0.06652241681601775,15.075465789608703,15.056181365584912,12.676412672520405,7.332858004716722,7.78896117107761
Tamil Nadu,Pudukkottai,10.130514816433578,79.05444484265728,621,1618345,4494,354493,835853,470428,311175,101.0,69.0,88.28673737676453,4.5015123474908005,7.056221015914406,0.005005113248411186,0.001977328690730345,0.00735319106865347,0.01810491582449972,0.12308871099796397,6.008051435262567,16.68655323803021,15.562503668871594,7.520398926063356,6.904028498249755
Tamil Nadu,Ramanathapuram,9.31286995153476,78.99185362412462,626,1353445,5172,291400,708322,389764,252888,98.0,72.0,77.38851597220426,6.73385324117345,15.370997713242874,0.006354155506873202,0.0021426803453409634,0.011378371489052012,0.0026598790493887817,0.48409798698875833,18.24300211682041,17.47474038472195,13.974117899138863,7.830240608225676,7.196819966825398
Tamil Nadu,Salem,11.629324202127655,78.2478257978723,608,3482056,20660,835377,1737345,1029479,713294,95.0,66.0,95.52853256811493,1.5462416457403327,2.742259171018502,0.004997047721231364,0.02848891574403169,0.011832090006593805,0.007064791605878826,0.13058377004850008,5.418407975058414,14.898180844880152,13.149300298444366,6.958704857130385,8.512183606466985
Tamil Nadu,Sivaganga,9.960306580645158,78.56535729032255,622,1339101,5773,314270,666218,391356,280462,100.0,72.0,88.57270661436291,5.636692079238236,5.549245351918937,0.005974157289106647,0.008139789306407805,0.011201544917074964,0.0017922471867319939,0.21424821578058711,7.6004722571337044,17.67603787914429,14.880356298740722,7.7591608101256,8.654612310796573
Tamil Nadu,Thanjavur,10.387692255892237,79.3194869107745,620,2405890,13495,555582,1193095,712017,499235,103.0,74.0,86.2828308858676,5.568459073357468,7.931119045342888,0.033043904750425,0.05220521303966515,0.009601436474651791,0.0061515696893872955,0.11658887147791462,5.751509836276804,17.440739185914566,15.508231880925564,7.4037466384581165,9.24439604470695
Tamil Nadu,Theni,9.924066666666668,77.43458833333332,624,1245899,4667,312310,618923,373564,252267,99.0,70.0,92.22176115399402,3.015814283501311,4.555024123143208,0.006340802906174578,0.002247373181935293,0.012200025844791592,0.005939486266543275,0.18067275116201234,7.271054876839936,17.135899458944905,12.575337166174785,7.643556981745711,8.118394829757468
Tamil Nadu,Thiruvallur,13.275858101752885,80.19724702864492,602,3728104,75634,909400,1925296,1154775,643614,99.0,75.0,89.20950166626253,6.266804788707611,3.8382244701328077,0.02550894502943051,0.09905839536665285,0.038142712756940256,0.014216341604204175,0.5085426801398244,4.867138899558595,16.113579449500335,16.705247493095687,8.129896590867638,12.10591228141704
Tamil Nadu,Thiruvarur,10.368927409395978,79.60322893959727,619,1264277,4416,303114,627880,377118,257116,102.0,75.0,89.59943113732196,2.625374028001775,7.6005495631099835,0.011943585147875031,0.02206794871693466,0.020406920318885812,0.005062181784529815,0.11516463559805327,10.99126219966036,19.281613127502915,16.09220131347798,8.218768513545687,7.837048368355985
Tamil Nadu,Tiruvannamalai,12.419318947368414,79.23265631578953,606,2464875,6445,549077,1301347,683904,477668,99.0,66.0,93.08257011004615,2.717663167503423,3.7176733100055785,0.006369491353516913,0.3204219280896597,0.009412242000101425,0.0044627009483239515,0.14142705005324813,8.271372787666717,17.166590597900502,13.95425731527968,7.0819007049039,6.411724732491505
Tamil Nadu,Vellore,12.784882632293078,79.02643283582084,605,3936331,20623,865913,2096113,1116437,720713,101.0,70.0,86.32040852255565,2.829792514907918,10.536715535355132,0.011127113040036522,0.08927094799700533,0.01717335254580979,0.006376496285500381,0.18913551731294956,4.876698631288883,18.284310948444123,16.299061232401442,7.911783841348708,7.837603087748464
Tamil Nadu,Virudhunagar,9.468872195892564,77.87641469194315,625,1942288,10219,505950,987538,575006,378174,101.0,72.0,93.83912169564967,3.470391620604153,2.462971505770514,0.004479253334212022,0.005045595709802048,0.012613989274505119,0.0038614252881138122,0.20151491436903282,8.40575650984818,16.323737777301822,11.858231117115485,7.120777145304919,8.624158724143896
Tripura,Dhalai,23.781360477941163,91.94654283088232,291,378230,273,46875,232286,95548,50269,94.0,73.0,81.19927028527616,6.06509266848214,2.1827988261110964,10.34291304232874,0.022473098379293024,0.04626814372207387,0.05446421489569838,0.08671972080480131,17.057081669883402,19.568780900510273,5.665864685508818,2.4210136689316024,1.6987018480818552
Tripura,North Tripura,24.121739755351683,92.17842538226292,292,693947,997,81601,414878,178608,100274,97.0,75.0,73.19968239649425,6.349476256832294,15.237042598354053,5.002831628352021,0.04423968977457932,0.021759586827236086,0.010087225681500172,0.13488061768405943,18.636725859467653,22.798715175654625,6.7959080448506874,3.2740252497669133,2.654237283250738
Tripura,South Tripura,23.211874098057383,91.6065807585568,290,876001,948,133744,505558,236676,133424,96.0,74.0,84.01988125584332,4.481501733445509,5.6230529417203865,5.641546071294439,0.01210044280771369,0.02796800460273447,0.09223733762861001,0.10171221265729148,14.822585818965962,23.310589828093804,8.01060729382729,3.6175757790230834,3.067348096634593
Tripura,West Tripura,23.780166241299337,91.41310788863107,289,1725739,6394,314567,940424,499719,284637,96.0,79.0,87.66105419185635,3.1071906006644108,8.853656317670284,0.12330949233922395,0.02097652078327024,0.02891514881450787,0.02491686170388454,0.17998086616805903,14.390530665413484,26.166355399049333,9.055656736041778,5.106334155976078,4.9488943577215325
Uttar Pradesh,Agra,26.99512974910393,78.05278291517321,146,4418797,27183,536402,2871903,991255,547873,87.0,61.0,88.77343765735336,0.22802586314782056,9.308257428435839,0.09163127430384332,0.4867388114910008,0.27285706946936006,0.00869014801992488,0.8303617477788637,13.597343349332409,14.64968859171399,10.196689279910347,7.1878839421679706,4.5124272511273995
Uttar Pradesh,Aligarh,27.93748576850093,78.00146831119557,143,3673889,13634,268120,2378289,787408,472667,88.0,57.0,79.04811495393574,0.20781792808655897,19.850436417648982,0.07027974987812642,0.07634961208681046,0.15991228913012887,0.002476939286951783,0.5846121099467078,12.435596176150124,12.084142988533404,9.111271461930395,5.906465873084353,4.697610624599709
Uttar Pradesh,Allahabad,25.392038662316445,82.05172446982063,175,5954391,24122,391542,3764404,1335224,818137,90.0,62.0,85.68535388421753,0.2314594389249883,13.380982202881873,0.07374389757071714,0.037736856716329176,0.07350877696812319,0.005122270270796795,0.5120926724496259,13.836226072490032,12.395490991438084,10.019748451185016,8.444625151421867,7.202600568219319
Uttar Pradesh,Ambedkar Nagar,26.39119025974028,82.68282142857147,178,2397888,2509,99581,1499494,515229,367234,98.0,62.0,82.80845477353405,0.1057597352336723,16.75132449889236,0.07577501534683856,0.009800290922678624,0.0362402247310967,0.0013762110657378494,0.21126925027357407,14.290367189793685,14.745058985240345,10.301899004457256,7.209344222916165,8.106592134411615
Uttar Pradesh,Auraiya,26.66892394014961,79.42637057356607,162,1379545,2404,65479,856336,320763,202054,86.0,67.0,92.31637967590764,0.07277761870761737,7.391060095901185,0.024065905787777855,0.016527188312088405,0.026892924841161396,0.032184524607751105,0.12011206593478285,9.6497758318866,20.47406934895201,12.240702550478598,7.36054278765825,5.727395626818987
Uttar Pradesh,Azamgarh,26.008290954773837,83.01220251256285,191,4613913,6652,183381,2930243,965876,699954,102.0,60.0,84.06370037753204,0.08257632946264917,15.576626607393768,0.12249905882490632,0.003966264643481574,0.015583302069198097,0.00489822846681331,0.13014983160714128,18.031679400977,19.06722125016228,10.599679707874856,6.7745317261075355,3.430992305229856
Uttar Pradesh,Baghpat,29.045793499999988,77.30266300000001,139,1303048,2989,119121,817140,283276,194548,86.0,61.0,70.40983908497614,0.1412073845322659,27.979245584199507,0.012355646146573265,1.2385575972642604,0.037066938439719796,0.001918578594188395,0.1798091858473364,10.716873054561306,16.505147930083925,10.145213376636931,6.099161350924908,3.3892842013494517
Uttar Pradesh,Bahraich,27.691776300578027,81.46779783237004,180,3487731,2681,85814,2275746,754346,446242,89.0,40.0,65.71298073159886,0.18350039036840857,33.526954917108,0.0800807172342133,0.03374686866619014,0.23545393839146422,0.001089533567812426,0.22619290306505865,12.834934804318337,6.191389186838091,3.003729358714878,1.8667150648946262,1.3673646276045945
Uttar Pradesh,Ballia,25.86075638297873,84.03651978723408,193,3239774,4672,119972,1975934,724362,502628,94.0,61.0,92.72992498859487,0.13775652252286733,6.588113862263231,0.04923182913376057,0.007191859679101073,0.027532784694241016,0.001975446435461239,0.4582727066764534,13.458377034941327,13.687374489702059,12.639276690287657,9.987795444990915,6.186666106956843
Uttar Pradesh,Balrampur,27.449076537911324,82.47158326180256,182,2148665,1551,57400,1415213,442339,283947,93.0,40.0,62.049784401011784,0.15023281898294988,37.510500706252486,0.08684462212583162,0.009215024212708822,0.04188647369413101,0.004049025790432664,0.14748692792966794,17.65063423102252,5.720342631354818,3.0491491228274303,1.8910812062373612,1.7270723914616752
Uttar Pradesh,Banda,25.351885902503284,80.52487391304344,170,1799410,1655,73522,1120432,408527,265310,86.0,56.0,91.0047737869635,0.07596934550769419,8.759093258345791,0.009336393595678583,0.05090557460500942,0.012837541194058052,0.0027786885701424355,0.08430541121812149,18.104434231220235,13.851095636903207,6.378924202933184,3.4290128430985716,3.507371860776588
Uttar Pradesh,Bara Banki,26.922777025232424,81.35762350597606,176,3260699,3159,108116,2043335,709494,445269,91.0,52.0,76.83763512056771,0.14895579138092782,22.605766432289517,0.04762782458607801,0.09249550479820431,0.06409668601732327,0.006471005143375699,0.19695163521686607,16.350481905873558,10.751191692333453,6.065570603113014,4.058393614375323,3.49001855123702
Uttar Pradesh,Bareilly,28.51101940789474,79.43187072368416,150,4448359,15164,272830,2893965,952233,514141,89.0,49.0,63.636230798818175,0.33320152442732254,34.541591629632414,0.0982609542080574,0.020929066201716185,0.6336493974519593,0.0076207878006249044,0.7285158414597384,16.13145431832278,9.938721222814975,6.133497768502947,3.8790484311180817,3.2921353694699547
Uttar Pradesh,Basti,26.833880454545447,82.69790590909092,185,2464464,3423,108101,1574037,519265,363891,96.0,57.0,84.5204474482078,0.14173467334073453,14.790640074271726,0.39574528173266077,0.004341714871874776,0.03651909705315233,0.004017100675846756,0.10655460984619779,19.08548877159496,13.150323964967637,8.581054541677217,6.612431749865285,5.828529043232119
Uttar Pradesh,Bijnor,29.313974259681096,78.45098815489754,134,3682713,7303,268353,2404576,786305,450186,92.0,58.0,55.17891293728292,0.16791968312491362,43.04462498163718,0.04713916072200033,0.057946410703196255,1.374638751377042,0.0011133096714297313,0.1277047654813177,13.549005855194254,14.92361745267687,6.92500338744833,4.331806469849809,4.023799845385725
Uttar Pradesh,Bulandshahr,28.34875862068968,78.01082758620684,142,3499171,7865,223922,2246254,753949,472808,90.0,58.0,77.36675343960042,0.11682767146847069,22.216890800706796,0.0191188141419782,0.044924926504020524,0.0790187161473389,0.0024577249868611736,0.15400790644412632,12.678460126698582,13.578816239617897,9.663374553572831,6.226674832410305,4.320509057716813
Uttar Pradesh,Chandauli,25.1180859611231,83.25307062634984,196,1952756,3492,99602,1222695,437000,287767,92.0,60.0,88.48360983143823,0.11025443014897919,11.014228096085738,0.017411289480098895,0.0051209674941467345,0.07113023849369814,0.060171368056224125,0.23807377880288166,15.156988379500563,14.166542056457644,10.049386610513551,6.962569824391783,4.521763087656624
Uttar Pradesh,Chitrakoot,25.159924623803,81.07666087551297,171,991730,827,41046,638046,214228,136669,88.0,54.0,96.33388119750336,0.06987789015155335,3.484718623012312,0.010184223528581367,0.028737660451937524,0.006352535468323031,0.0027225152007098706,0.06352535468323033,16.98768818125901,12.529216621459469,7.022173373801337,4.06017766932532,3.61247516965303
Uttar Pradesh,Deoria,26.42218856548857,83.8244070686071,190,3100946,4469,150001,1946336,664708,481219,102.0,60.0,88.0685119960167,0.11693205879754114,11.5622458436877,0.03811740030300431,0.0067398787337799495,0.026379046910200953,0.004708240646563984,0.1763655349045098,19.426426645288245,14.497866135043951,11.997338876587984,8.950429965565347,6.2671520239307625
Uttar Pradesh,Etah,27.591155309734443,78.70021858407083,201,1774480,2635,69591,1149372,383707,237427,87.0,59.0,90.79426085388396,0.138857580812407,8.247261169469365,0.16269555024570578,0.31958658311167215,0.039899012668500065,0.0010143816780127136,0.2964248681303819,13.413450701050447,11.382714936206662,10.05556557414003,6.743665749966188,4.993406519092917
Uttar Pradesh,Etawah,26.78817670157068,79.07621806282728,161,1581810,2964,113098,979633,362026,237786,87.0,67.0,92.1660629279117,0.08610389364082918,7.204468298973961,0.10955803794387442,0.24762771761463134,0.06606356009887408,0.0059425594730087685,0.11417300434312591,10.824055986496482,18.883431006252334,12.339787964420506,7.667355750690665,7.4959065880225815
Uttar Pradesh,Faizabad,26.60589185185181,82.00783530864202,177,2470996,4746,127754,1534832,543148,367332,96.0,59.0,84.75412343848392,0.13051417323217035,14.803989970036374,0.0298260296657704,0.0144880849665479,0.07737770518446813,0.007486859549752407,0.18219373888100182,14.410909608918832,14.047533868933822,9.35367762634986,7.134896211891885,7.284350116309375
Uttar Pradesh,Farrukhabad,27.45063297872342,79.4406284574468,159,1885204,2624,88081,1224584,411153,246795,87.0,58.0,84.67401936342168,0.16640108974943824,14.685201177167034,0.16767416152310308,0.025832748073948492,0.16762111686586703,0.005304465723603388,0.10794587747532892,14.351232015208964,13.647276369029559,9.77602423928657,6.103795663493182,5.855652756943015
Uttar Pradesh,Fatehpur,25.8374362030905,80.85416203090509,172,2632733,3385,75263,1624830,603831,395547,90.0,57.0,86.39972226579755,0.08360133746946614,13.320758314648696,0.0065331349589950825,0.00755868521418617,0.015269303799511762,0.001785217110888191,0.16477174100070155,15.568422623942496,14.29966502489998,8.626738829953512,5.106670520709848,4.422970350582456
Uttar Pradesh,Firozabad,27.20963993055552,78.42660624999998,147,2498156,5834,196080,1621154,543730,312689,88.0,61.0,85.69300716208275,0.1348995018725812,12.60177506929111,0.13590024001703657,0.7636432632709886,0.07221326450389808,0.0024418010724710547,0.5961196978891631,12.990581853174902,14.767092207212041,11.09470345326713,6.654868631102301,4.348287296710053
Uttar Pradesh,Gautam Buddha Nagar,28.393311038961038,77.52462467532465,141,1648115,53181,257586,1015648,402967,188862,85.0,68.0,84.58299329840455,0.4469348316106582,13.075543878916216,0.05430446297740145,0.27413135612502765,0.5619146722164412,0.005521459364182718,0.9986560403855314,12.212557982907747,17.17301280553845,13.262848769655031,11.819320860498205,6.167348759036839
Uttar Pradesh,Ghaziabad,28.74997308584685,77.67441879350343,140,4681645,78116,695130,2891069,1139871,559963,88.0,67.0,72.93220652142568,0.4063956152164464,25.349551279518202,0.07448236677492634,0.3505605401520192,0.49130166853744783,0.005660403554733432,0.3898416048205278,11.419191331252156,17.03403397737334,12.766046977077503,10.155383417580786,5.467074073322518
Uttar Pradesh,Ghazipur,25.624724775583484,83.5360854578097,195,3620268,5309,105767,2234593,774130,556273,95.0,61.0,89.32460248799259,0.11548868757782574,10.1692195163452,0.08687202162933794,0.005883542323386003,0.02237403418752424,0.005082496654943778,0.2704772132891819,15.64812328811016,15.559897775523801,12.427505367005978,9.225919186093405,5.146193596717149
Uttar Pradesh,Gonda,27.157215552099505,82.0226888024882,183,3433919,4313,104084,2223078,734903,464584,92.0,49.0,79.7653060541032,0.13788909988849474,19.76211436553978,0.018899688664758836,0.009842981153603216,0.055126518709381324,0.001659911022944921,0.2491613809178376,19.74918453230842,8.900734117490831,5.610615742537899,4.195410549870279,3.44143236925507
Uttar Pradesh,Gorakhpur,26.63315886792452,83.3549560377358,188,4440895,14597,296619,2755630,992114,659677,95.0,61.0,90.27542871425692,0.21756875584763882,9.09382005203906,0.06413121679301131,0.010358272375275705,0.047805678810239824,0.004661222568874067,0.28622608730897714,19.658897587085487,12.615610141649375,9.59070187428435,7.119420747394388,6.16774321392422
Uttar Pradesh,Hardoi,27.337409090909137,80.26411767676768,155,4092845,3845,95508,2598364,905306,559988,87.0,54.0,85.7137516812877,0.14224824052706614,13.590033338667846,0.16299175756716905,0.01089706548867597,0.138974234304011,0.0023944224616373206,0.2387092596958839,18.12472742065727,12.473157424725343,6.041396632415838,3.385982122460049,2.529365270368167
Uttar Pradesh,Jalaun,26.067954587155988,79.36686911314993,165,1689974,2217,104176,1002817,410090,274954,87.0,64.0,89.33320867658318,0.06793003916036577,10.15287809161561,0.17012096044081151,0.01514816204272965,0.02739687119446808,0.008580013657014841,0.22473718530580944,10.012402557672486,16.74102678502746,9.935714987331167,6.19530241293653,6.3248310329034645
Uttar Pradesh,Jaunpur,25.70141280913127,82.54315351934063,194,4494204,8002,181467,2826453,927026,689979,102.0,61.0,88.5919286262929,0.11007511007511006,10.763863856647362,0.17573746096082865,0.007765557593736288,0.028614633425629987,0.0025366004747448046,0.3194781545297009,14.805202434068413,17.12634762462941,11.572928153684167,7.876722996997911,5.7050814782773545
Uttar Pradesh,Jhansi,25.45581535234902,78.89954580536917,166,1998603,8517,183340,1171301,510728,308331,89.0,65.0,91.260245281329,0.35274639335575897,7.397266990993209,0.06019204414283377,0.36665610929234066,0.24772303453962594,0.015560869267183128,0.2996092770800404,9.256315536402177,17.080480715779974,9.32391275305801,4.994188440625777,4.632535826274653
Uttar Pradesh,Jyotiba Phule Nagar,28.870498984771597,78.39009365482241,137,1840221,2825,89329,1227283,391275,215849,91.0,53.0,58.44080683787436,0.3234394129835492,40.77597201640455,0.010270505553409075,0.028094451699007893,0.28773717939312726,0.0011411672837121193,0.132538428808279,13.67602043450216,12.533277253112535,8.764273421507525,8.953435484107615,3.7779158046778076
Uttar Pradesh,Kannauj,26.993988617886185,79.64437940379408,160,1656616,2488,61491,1069916,361028,223535,88.0,61.0,83.04809322136211,0.07623975622594494,16.5377492430352,0.1227200509955234,0.03658059562385007,0.030423465667360452,0.003923661246782598,0.14427000584323707,14.357763054322788,15.920949695040976,10.598835215885877,6.496858656441806,5.7389280316017715
Uttar Pradesh,Kanpur Dehat,26.43047641196011,79.98710083056478,163,1796184,2682,49753,1100820,415918,276272,86.0,65.0,89.79970871581085,0.07237565861849342,9.816755967094686,0.04559666492965086,0.008629405450666525,0.026611972938184507,0.005734379105926787,0.22458723605154038,13.102276826872972,19.031736169568376,12.444660457948629,8.750050106225197,5.441536056439652
